participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1333,1,2,140,60,P,H,"1,2,3,4",2,0.2437766000002739,0.2437766000002739,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,141,61,R,L,"1,2,3,4",3,0.21863149999990128,0.21863149999990128,j,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,141,61,R,L,"1,2,3,4",3,0.11190370000258554,0.3305352000024868,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,142,62,P,H,"1,2,3,4",3,0.22701889999734703,0.22701889999734703,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,143,63,R,H,"1,2,3,4",4,0.2358821000016178,0.2358821000016178,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,144,64,P,H,"1,2,3,4",4,0.24258180000106222,0.24258180000106222,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,145,65,R,L,"1,2,3,4",3,0.2794367999995302,0.2794367999995302,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,146,66,P,H,"1,2,3,4",1,0.32445430000007036,0.32445430000007036,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,147,67,R,H,"1,2,3,4",4,0.27968759999930626,0.27968759999930626,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,148,68,P,H,"1,2,3,4",2,0.27676659999997355,0.27676659999997355,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,149,69,R,L,"1,2,3,4",2,0.24180219999834662,0.24180219999834662,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,150,70,P,H,"1,2,3,4",3,0.27093950000198674,0.27093950000198674,j,j,True,False,False,1,,NA,NA,NA,NA
